"","region","src","state_cln","confirmed","deaths","recovered","active","pop2019","den2013","reg_den2013","infections_pp100","infections_pp100_den","reg_pop2019"
"266","enc",2020-06-14,"il",132543,6308,0,126235,12671821,232,"192.1",1045.96647948231,4.50847620466513,46902431
"267","enc",2020-06-15,"il",133016,6326,0,126690,12671821,232,"192.1",1049.69917109782,4.52456539266303,46902431
"268","enc",2020-06-16,"il",133639,6398,0,127241,12671821,232,"192.1",1054.61559155547,4.54575686015288,46902431
"269","enc",2020-06-17,"il",134185,6485,0,127700,12671821,232,"192.1",1058.92436454082,4.56432915750353,46902431
"270","enc",2020-06-18,"il",134778,6537,0,128241,12671821,232,"192.1",1063.60403923004,4.58450016909499,46902431
"271","enc",2020-06-19,"il",135470,6580,0,128890,12671821,232,"192.1",1069.06497495506,4.60803868515112,46902431
"272","enc",2020-06-20,"il",136104,6625,0,129479,12671821,232,"192.1",1074.06820219446,4.62960431980371,46902431
"273","enc",2020-06-21,"il",136762,6647,0,130115,12671821,232,"192.1",1079.2608260486,4.651986319175,46902431
"274","enc",2020-06-22,"il",137224,6671,0,130553,12671821,232,"192.1",1082.90671088236,4.66770134001017,46902431
"275","enc",2020-06-23,"il",137825,6707,0,131118,12671821,232,"192.1",1087.64951777649,4.68814447317453,46902431
"276","enc",2020-06-24,"il",138540,6770,0,131770,12671821,232,"192.1",1093.29195859064,4.71246533875276,46902431
"277","enc",2020-06-25,"il",139434,6810,0,132624,12671821,232,"192.1",1100.34698248973,4.7428749245247,46902431
"278","enc",2020-03-06,"in",1,0,0,0,6732219,183.4,"192.1",0.0148539434026136,8.09920578114156e-05,46902431
"279","enc",2020-03-07,"in",1,0,0,0,6732219,183.4,"192.1",0.0148539434026136,8.09920578114156e-05,46902431
"280","enc",2020-03-08,"in",2,0,0,0,6732219,183.4,"192.1",0.0297078868052272,0.000161984115622831,46902431
"281","enc",2020-03-09,"in",3,0,0,0,6732219,183.4,"192.1",0.0445618302078408,0.000242976173434247,46902431
"282","enc",2020-03-10,"in",6,0,0,0,6732219,183.4,"192.1",0.0891236604156817,0.000485952346868493,46902431
"283","enc",2020-03-11,"in",11,0,0,0,6732219,183.4,"192.1",0.16339337742875,0.000890912635925571,46902431
"284","enc",2020-03-12,"in",13,0,0,0,6732219,183.4,"192.1",0.193101264233977,0.0010528967515484,46902431
"285","enc",2020-03-13,"in",13,0,0,0,6732219,183.4,"192.1",0.193101264233977,0.0010528967515484,46902431
"286","enc",2020-03-14,"in",16,0,0,0,6732219,183.4,"192.1",0.237663094441818,0.00129587292498265,46902431
"287","enc",2020-03-15,"in",20,0,0,0,6732219,183.4,"192.1",0.297078868052272,0.00161984115622831,46902431
"288","enc",2020-03-16,"in",25,1,0,0,6732219,183.4,"192.1",0.37134858506534,0.00202480144528539,46902431
"289","enc",2020-03-17,"in",30,2,0,0,6732219,183.4,"192.1",0.445618302078408,0.00242976173434247,46902431
"290","enc",2020-03-18,"in",39,2,0,0,6732219,183.4,"192.1",0.579303792701931,0.00315869025464521,46902431
"291","enc",2020-03-19,"in",60,2,0,0,6732219,183.4,"192.1",0.891236604156817,0.00485952346868493,46902431
"292","enc",2020-03-20,"in",86,2,0,0,6732219,183.4,"192.1",1.27743913262477,0.00696531697178174,46902431
"293","enc",2020-03-21,"in",128,4,0,0,6732219,183.4,"192.1",1.90130475553454,0.0103669833998612,46902431
"294","enc",2020-03-22,"in",204,6,0,0,6732219,183.4,"192.1",3.03020445413318,0.0165223797935288,46902431
"295","enc",2020-03-23,"in",270,7,0,0,6732219,183.4,"192.1",4.01056471870567,0.0218678556090822,46902431
"296","enc",2020-03-24,"in",368,12,0,0,6732219,183.4,"192.1",5.46625117216181,0.0298050772746009,46902431
"297","enc",2020-03-25,"in",477,14,0,0,6732219,183.4,"192.1",7.08533100304669,0.0386332115760452,46902431
"298","enc",2020-03-26,"in",645,17,0,0,6732219,183.4,"192.1",9.58079349468578,0.052239877288363,46902431
"299","enc",2020-03-27,"in",979,25,0,0,6732219,183.4,"192.1",14.5420105911587,0.0792912245973758,46902431
"300","enc",2020-03-28,"in",1233,31,0,0,6732219,183.4,"192.1",18.3149122154226,0.0998632072814754,46902431
"301","enc",2020-03-29,"in",1513,32,0,0,6732219,183.4,"192.1",22.4740163681544,0.122540983468672,46902431
"302","enc",2020-03-30,"in",1786,35,0,0,6732219,183.4,"192.1",26.5291429170679,0.144651815251188,46902431
"303","enc",2020-03-31,"in",2158,49,0,0,6732219,183.4,"192.1",32.0548098628402,0.174780860757035,46902431
"304","enc",2020-04-01,"in",2564,65,0,0,6732219,183.4,"192.1",38.0855108843013,0.207663636228469,46902431
"305","enc",2020-04-02,"in",3038,78,0,0,6732219,183.4,"192.1",45.1262800571401,0.24605387163108,46902431
"306","enc",2020-04-03,"in",3437,102,0,0,6732219,183.4,"192.1",51.053003474783,0.278369702697835,46902431
"307","enc",2020-04-04,"in",3953,116,0,0,6732219,183.4,"192.1",58.7176382705316,0.320161604528526,46902431
"308","enc",2020-04-05,"in",4411,127,0,0,6732219,183.4,"192.1",65.5207443489286,0.357255967006154,46902431
"309","enc",2020-04-06,"in",4956,143,0,0,6732219,183.4,"192.1",73.616143503353,0.401396638513375,46902431
"310","enc",2020-04-07,"in",5510,173,0,0,6732219,183.4,"192.1",81.845228148401,0.4462662385409,46902431
"311","enc",2020-04-08,"in",5943,203,0,0,6732219,183.4,"192.1",88.2769856417327,0.481335799573243,46902431
"312","enc",2020-04-09,"in",6351,245,0,0,6732219,183.4,"192.1",94.337394549999,0.5143805591603,46902431
"313","enc",2020-04-10,"in",6907,300,0,0,6732219,183.4,"192.1",102.596187081852,0.559412143303447,46902431
"314","enc",2020-04-11,"in",7435,330,0,0,6732219,183.4,"192.1",110.439069198432,0.602175949827874,46902431
"315","enc",2020-04-12,"in",7928,343,0,7585,6732219,183.4,"192.1",117.762063295921,0.642105034328902,46902431
"316","enc",2020-04-13,"in",8359,350,0,8009,6732219,183.4,"192.1",124.164112902447,0.677012611245623,46902431
"317","enc",2020-04-14,"in",8527,387,0,8140,6732219,183.4,"192.1",126.659575394086,0.69061927695794,46902431
"318","enc",2020-04-15,"in",8960,436,0,8524,6732219,183.4,"192.1",133.091332887418,0.725688837990283,46902431
"319","enc",2020-04-16,"in",9542,477,0,9065,6732219,183.4,"192.1",141.736327947739,0.772826215636527,46902431
"320","enc",2020-04-17,"in",10154,522,0,9632,6732219,183.4,"192.1",150.826941310139,0.822393355017113,46902431
"321","enc",2020-04-18,"in",10641,545,0,10096,6732219,183.4,"192.1",158.060811747211,0.861836487171273,46902431
"322","enc",2020-04-19,"in",11211,562,0,10649,6732219,183.4,"192.1",166.527559486701,0.90800196012378,46902431
"323","enc",2020-04-20,"in",11688,577,0,11111,6732219,183.4,"192.1",173.612890489748,0.946635171699825,46902431
"324","enc",2020-04-21,"in",12097,635,0,11462,6732219,183.4,"192.1",179.688153341417,0.979760923344694,46902431
"325","enc",2020-04-22,"in",12438,666,0,11772,6732219,183.4,"192.1",184.753348041708,1.00737921505839,46902431
"326","enc",2020-04-23,"in",13039,706,0,12333,6732219,183.4,"192.1",193.680568026679,1.05605544180305,46902431
"327","enc",2020-04-24,"in",13681,741,0,12940,6732219,183.4,"192.1",203.216799691157,1.10805234291798,46902431
"328","enc",2020-04-25,"in",14399,786,0,13613,6732219,183.4,"192.1",213.881931054233,1.16620464042657,46902431
"329","enc",2020-04-26,"in",15012,813,0,14199,6732219,183.4,"192.1",222.987398360036,1.21585277186497,46902431
"330","enc",2020-04-27,"in",15961,844,0,15117,6732219,183.4,"192.1",237.083790649116,1.292714234728,46902431
"331","enc",2020-04-28,"in",16588,901,0,15687,6732219,183.4,"192.1",246.397213162555,1.34349625497576,46902431
"332","enc",2020-04-29,"in",17182,964,0,16218,6732219,183.4,"192.1",255.220455543707,1.39160553731574,46902431
"333","enc",2020-04-30,"in",17835,1114,0,16721,6732219,183.4,"192.1",264.920080585614,1.4444933510666,46902431
"334","enc",2020-05-01,"in",18630,1175,0,17455,6732219,183.4,"192.1",276.728965590692,1.50888203702667,46902431
"335","enc",2020-05-02,"in",19295,1115,0,18180,6732219,183.4,"192.1",286.60683795343,1.56274175547126,46902431
"336","enc",2020-05-03,"in",19933,1132,0,18801,6732219,183.4,"192.1",296.083653844297,1.61441468835495,46902431
"337","enc",2020-05-04,"in",20507,1151,0,19356,6732219,183.4,"192.1",304.609817357397,1.6609041295387,46902431
"338","enc",2020-05-05,"in",21033,1211,0,19822,6732219,183.4,"192.1",312.422991587172,1.7035059519475,46902431
"339","enc",2020-05-06,"in",21870,1377,0,20493,6732219,183.4,"192.1",324.85574221516,1.77129630433566,46902431
"340","enc",2020-05-07,"in",22503,1414,0,21089,6732219,183.4,"192.1",334.258288389014,1.82256427693028,46902431
"341","enc",2020-05-08,"in",23146,1447,0,21699,6732219,183.4,"192.1",343.809373996895,1.87464217010302,46902431
"342","enc",2020-05-09,"in",23732,1490,0,22242,6732219,183.4,"192.1",352.513784830826,1.92210351598051,46902431
"343","enc",2020-05-10,"in",24126,1508,0,22618,6732219,183.4,"192.1",358.366238531456,1.95401438675821,46902431
"344","enc",2020-05-11,"in",24627,1540,0,23087,6732219,183.4,"192.1",365.808064176165,1.99459140772173,46902431
"345","enc",2020-05-12,"in",25127,1578,0,23549,6732219,183.4,"192.1",373.235035877472,2.03508743662744,46902431
"346","enc",2020-05-13,"in",25473,1619,0,23854,6732219,183.4,"192.1",378.374500294777,2.06311068863019,46902431
"347","enc",2020-05-14,"in",26053,1646,0,24407,6732219,183.4,"192.1",386.989787468292,2.11008608216081,46902431
"348","enc",2020-05-15,"in",26656,1691,0,24965,6732219,183.4,"192.1",395.946715340068,2.15892429302109,46902431
"349","enc",2020-05-16,"in",27280,1741,0,25539,6732219,183.4,"192.1",405.215576023299,2.20946333709542,46902431
"350","enc",2020-05-17,"in",27778,1751,0,26027,6732219,183.4,"192.1",412.612839837801,2.2497973818855,46902431
"351","enc",2020-05-18,"in",28255,1765,0,26490,6732219,183.4,"192.1",419.698170840848,2.28843059346155,46902431
"352","enc",2020-05-19,"in",28705,1824,0,26881,6732219,183.4,"192.1",426.382445372024,2.32487701947668,46902431
"353","enc",2020-05-20,"in",29274,1864,0,27410,6732219,183.4,"192.1",434.834339168111,2.37096150037138,46902431
"354","enc",2020-05-21,"in",29936,1913,0,28023,6732219,183.4,"192.1",444.667649700641,2.42457824264254,46902431
"355","enc",2020-05-22,"in",30409,1941,0,28468,6732219,183.4,"192.1",451.693564930077,2.46288748598734,46902431
"356","enc",2020-05-23,"in",30901,1964,0,28937,6732219,183.4,"192.1",459.001705084163,2.50273557843055,46902431
"357","enc",2020-05-24,"in",31376,1976,0,29400,6732219,183.4,"192.1",466.057328200405,2.54120680589097,46902431
"358","enc",2020-05-25,"in",31715,1984,0,29731,6732219,183.4,"192.1",471.092815013891,2.56866311348904,46902431
"359","enc",2020-05-26,"in",32078,2004,0,30074,6732219,183.4,"192.1",476.484796469039,2.59806323047459,46902431
"360","enc",2020-05-27,"in",32437,2030,0,30407,6732219,183.4,"192.1",481.817362150578,2.62713937922889,46902431
"361","enc",2020-05-28,"in",33068,2068,0,31000,6732219,183.4,"192.1",491.190200437627,2.67824536770789,46902431
"362","enc",2020-05-29,"in",33558,2110,0,31448,6732219,183.4,"192.1",498.468632704908,2.71793147603548,46902431
"363","enc",2020-05-30,"in",34211,2125,0,32086,6732219,183.4,"192.1",508.168257746814,2.77081928978634,46902431
"364","enc",2020-05-31,"in",34574,2134,0,32440,6732219,183.4,"192.1",513.560239201963,2.80021940677188,46902431
"365","enc",2020-06-01,"in",34830,2143,0,32687,6732219,183.4,"192.1",517.362848713032,2.8209533735716,46902431
"366","enc",2020-06-02,"in",35237,2197,0,33040,6732219,183.4,"192.1",523.408403677896,2.85391714110085,46902431
"367","enc",2020-06-03,"in",35712,2207,0,33505,6732219,183.4,"192.1",530.464026794137,2.89238836856127,46902431
"368","enc",2020-06-04,"in",36096,2231,0,33865,6732219,183.4,"192.1",536.167941060741,2.92348931876086,46902431
"369","enc",2020-06-05,"in",36578,2258,0,34320,6732219,183.4,"192.1",543.327541780801,2.96252749062596,46902431
"370","enc",2020-06-06,"in",36997,2292,0,34705,6732219,183.4,"192.1",549.551344066496,2.99646316284894,46902431
"371","enc",2020-06-07,"in",37397,2303,0,35094,6732219,183.4,"192.1",555.492921427541,3.02885998597351,46902431
"372","enc",2020-06-08,"in",37623,2316,0,35307,6732219,183.4,"192.1",558.849912636532,3.04716419103889,46902431
"373","enc",2020-06-09,"in",38033,2339,0,35694,6732219,183.4,"192.1",564.940029431604,3.08037093474157,46902431
"374","enc",2020-06-10,"in",38337,2355,0,35982,6732219,183.4,"192.1",569.455628225998,3.10499252031624,46902431
"375","enc",2020-06-11,"in",38748,2380,0,36368,6732219,183.4,"192.1",575.560598964472,3.13828025607673,46902431
"376","enc",2020-06-12,"in",39146,2396,0,36750,6732219,183.4,"192.1",581.472468438712,3.17051509508567,46902431
"377","enc",2020-06-13,"in",39543,2413,0,37130,6732219,183.4,"192.1",587.36948396955,3.20266894203681,46902431
"378","enc",2020-06-14,"in",39909,2422,0,37487,6732219,183.4,"192.1",592.806027254907,3.23231203519578,46902431
"379","enc",2020-06-15,"in",40430,2433,0,37997,6732219,183.4,"192.1",600.544931767668,3.27450889731553,46902431
"380","enc",2020-06-16,"in",40786,2447,0,38339,6732219,183.4,"192.1",605.832935618999,3.30334206989639,46902431
"381","enc",2020-06-17,"in",41013,2475,0,38538,6732219,183.4,"192.1",609.204780771392,3.32172726701959,46902431
"382","enc",2020-06-18,"in",41438,2491,0,38947,6732219,183.4,"192.1",615.517706717503,3.35614889158944,46902431
"383","enc",2020-06-19,"in",41746,2516,0,39230,6732219,183.4,"192.1",620.092721285508,3.38109444539535,46902431
"384","enc",2020-06-20,"in",42061,2536,0,39525,6732219,183.4,"192.1",624.771713457331,3.40660694360595,46902431
"385","enc",2020-06-21,"in",42423,2540,0,39883,6732219,183.4,"192.1",630.148840969077,3.43592606853368,46902431
"386","enc",2020-06-22,"in",42633,2553,0,40080,6732219,183.4,"192.1",633.268169083626,3.45293440067408,46902431
"387","enc",2020-06-23,"in",42871,2569,0,40302,6732219,183.4,"192.1",636.803407613448,3.4722105104332,46902431
"388","enc",2020-06-24,"in",43140,2578,0,40562,6732219,183.4,"192.1",640.799118388751,3.49399737398447,46902431
"389","enc",2020-06-25,"in",43655,2586,0,41069,6732219,183.4,"192.1",648.448899241097,3.53570828375735,46902431
"390","enc",2020-03-10,"mi",0,0,0,0,9986857,175,"192.1",0,0,46902431
"391","enc",2020-03-11,"mi",2,0,0,0,9986857,175,"192.1",0.0200263205931556,0.000114436117675175,46902431
"392","enc",2020-03-12,"mi",2,0,0,0,9986857,175,"192.1",0.0200263205931556,0.000114436117675175,46902431
"393","enc",2020-03-13,"mi",16,0,0,0,9986857,175,"192.1",0.160210564745245,0.000915488941401398,46902431
"394","enc",2020-03-14,"mi",25,0,0,0,9986857,175,"192.1",0.250329007414445,0.00143045147093968,46902431
"395","enc",2020-03-15,"mi",33,0,0,0,9986857,175,"192.1",0.330434289787067,0.00188819594164038,46902431
"396","enc",2020-03-16,"mi",53,0,0,0,9986857,175,"192.1",0.530697495718623,0.00303255711839213,46902431
"397","enc",2020-03-17,"mi",65,0,0,0,9986857,175,"192.1",0.650855419277557,0.00371917382444318,46902431
"398","enc",2020-03-18,"mi",83,0,0,0,9986857,175,"192.1",0.831092304615957,0.00474909888351975,46902431
"399","enc",2020-03-19,"mi",334,3,0,0,9986857,175,"192.1",3.34439553905698,0.0191108316517542,46902431
"400","enc",2020-03-20,"mi",552,3,0,0,9986857,175,"192.1",5.52726448371094,0.0315843684783482,46902431
"401","enc",2020-03-21,"mi",788,5,0,0,9986857,175,"192.1",7.8903703137033,0.0450878303640189,46902431
"402","enc",2020-03-22,"mi",1035,9,0,0,9986857,175,"192.1",10.363620906958,0.0592206908969029,46902431
"403","enc",2020-03-23,"mi",1329,15,0,0,9986857,175,"192.1",13.3074900341519,0.0760428001951536,46902431
"404","enc",2020-03-24,"mi",1793,24,0,0,9986857,175,"192.1",17.953596411764,0.102591979495794,46902431
"405","enc",2020-03-25,"mi",2296,43,0,0,9986857,175,"192.1",22.9902160409426,0.131372663091101,46902431
"406","enc",2020-03-26,"mi",2845,61,0,0,9986857,175,"192.1",28.4874410437638,0.162785377392936,46902431
"407","enc",2020-03-27,"mi",3634,92,0,0,9986857,175,"192.1",36.3878245177637,0.207930425815793,46902431
"408","enc",2020-03-28,"mi",4650,111,0,0,9986857,175,"192.1",46.5611953790867,0.266063973594781,46902431
"409","enc",2020-03-29,"mi",5488,132,0,0,9986857,175,"192.1",54.9522237076189,0.31401270690068,46902431
"410","enc",2020-03-30,"mi",6498,184,0,0,9986857,175,"192.1",65.0655156071625,0.371802946326643,46902431
"411","enc",2020-03-31,"mi",7615,259,0,0,9986857,175,"192.1",76.2502156584399,0.435715518048228,46902431
"412","enc",2020-04-01,"mi",9315,335,0,0,9986857,175,"192.1",93.2725881626221,0.532986218072127,46902431
"413","enc",2020-04-02,"mi",10791,417,0,0,9986857,175,"192.1",108.052012760371,0.617440072916405,46902431
"414","enc",2020-04-03,"mi",12744,479,0,0,9986857,175,"192.1",127.607714819587,0.729186941826214,46902431
"415","enc",2020-04-04,"mi",14225,540,0,0,9986857,175,"192.1",142.437205218819,0.813926886964681,46902431
"416","enc",2020-04-05,"mi",15718,617,0,0,9986857,175,"192.1",157.38685354161,0.899353448809198,46902431
"417","enc",2020-04-06,"mi",17221,727,0,0,9986857,175,"192.1",172.436633467366,0.985352191242092,46902431
"418","enc",2020-04-07,"mi",18970,845,0,0,9986857,175,"192.1",189.949650826081,1.08542657614903,46902431
"419","enc",2020-04-08,"mi",20346,959,0,0,9986857,175,"192.1",203.727759394172,1.16415862510955,46902431
"420","enc",2020-04-09,"mi",21504,1076,0,0,9986857,175,"192.1",215.322999017609,1.23041713724348,46902431
"421","enc",2020-04-10,"mi",22434,1276,0,0,9986857,175,"192.1",224.635238093426,1.28362993196244,46902431
"422","enc",2020-04-11,"mi",23605,1384,0,0,9986857,175,"192.1",236.360648800719,1.35063227886125,46902431
"423","enc",2020-04-12,"mi",24244,1479,0,22765,9986857,175,"192.1",242.759058230232,1.38719461845847,46902431
"424","enc",2020-04-13,"mi",25635,1602,0,24033,9986857,175,"192.1",256.687364202772,1.46678493830155,46902431
"425","enc",2020-04-14,"mi",27001,1768,0,25233,9986857,175,"192.1",270.365341167897,1.5449448066737,46902431
"426","enc",2020-04-15,"mi",28059,1921,0,26138,9986857,175,"192.1",280.959264761676,1.60548151292386,46902431
"427","enc",2020-04-16,"mi",28809,1996,0,26813,9986857,175,"192.1",288.46913498411,1.64839505705206,46902431
"428","enc",2020-04-17,"mi",30023,2227,0,27796,9986857,175,"192.1",300.625111584155,1.71785778048089,46902431
"429","enc",2020-04-18,"mi",30791,2308,0,28483,9986857,175,"192.1",308.315218691927,1.76180124966815,46902431
"430","enc",2020-04-19,"mi",31424,2391,0,29033,9986857,175,"192.1",314.653549159661,1.79802028091235,46902431
"431","enc",2020-04-20,"mi",32000,2468,0,29532,9986857,175,"192.1",320.421129490489,1.8309778828028,46902431
"432","enc",2020-04-21,"mi",32667,2575,0,30092,9986857,175,"192.1",327.099907408307,1.86914232804747,46902431
"433","enc",2020-04-22,"mi",33966,2813,0,31153,9986857,175,"192.1",340.107002633561,1.94346858647749,46902431
"434","enc",2020-04-23,"mi",35296,2977,0,32319,9986857,175,"192.1",353.42450582801,2.01956860473148,46902431
"435","enc",2020-04-24,"mi",36641,3085,0,33556,9986857,175,"192.1",366.892206426907,2.09652689386804,46902431
"436","enc",2020-04-25,"mi",37074,3155,0,33919,9986857,175,"192.1",371.227904835325,2.12130231334471,46902431
"437","enc",2020-04-26,"mi",37778,3315,0,34463,9986857,175,"192.1",378.277169684116,2.16158382676638,46902431
"438","enc",2020-04-27,"mi",38210,3407,0,34803,9986857,175,"192.1",382.602854932237,2.18630202818421,46902431
"439","enc",2020-04-28,"mi",39262,3568,0,35694,9986857,175,"192.1",393.136699564237,2.24649542608136,46902431
"440","enc",2020-04-29,"mi",40399,3670,0,36729,9986857,175,"192.1",404.521662821446,2.31155235897969,46902431
"441","enc",2020-04-30,"mi",41379,3789,0,37590,9986857,175,"192.1",414.334559912092,2.36762605664053,46902431
"442","enc",2020-05-01,"mi",42356,3866,0,38490,9986857,175,"192.1",424.117417521849,2.42352810012485,46902431
"443","enc",2020-05-02,"mi",43207,4021,0,39186,9986857,175,"192.1",432.638616934237,2.47222066819564,46902431
"444","enc",2020-05-03,"mi",43801,4053,0,39748,9986857,175,"192.1",438.586434150404,2.50620819514516,46902431
"445","enc",2020-05-04,"mi",43990,4139,0,39851,9986857,175,"192.1",440.478921446457,2.51702240826547,46902431
"446","enc",2020-05-05,"mi",44451,4183,0,40268,9986857,175,"192.1",445.094988343179,2.5433999333896,46902431
"447","enc",2020-05-06,"mi",45179,4256,0,40923,9986857,175,"192.1",452.384569039088,2.58505468022336,46902431
"448","enc",2020-05-07,"mi",45745,4345,0,41400,9986857,175,"192.1",458.052017766951,2.61744010152543,46902431
"449","enc",2020-05-08,"mi",46386,4399,0,41987,9986857,175,"192.1",464.470453517057,2.65411687724033,46902431
"450","enc",2020-05-09,"mi",46815,4530,0,42285,9986857,175,"192.1",468.766099284289,2.67866342448165,46902431
"451","enc",2020-05-10,"mi",47182,4555,0,42627,9986857,175,"192.1",472.440929113133,2.69966245207505,46902431
"452","enc",2020-05-11,"mi",47552,4584,0,42968,9986857,175,"192.1",476.145798422867,2.72083313384496,46902431
"453","enc",2020-05-12,"mi",48021,4674,0,43347,9986857,175,"192.1",480.841970601962,2.74766840343978,46902431
"454","enc",2020-05-13,"mi",48391,4714,0,43677,9986857,175,"192.1",484.546839911696,2.76883908520969,46902431
"455","enc",2020-05-14,"mi",49582,4787,0,44795,9986857,175,"192.1",496.47251382492,2.83698579328526,46902431
"456","enc",2020-05-15,"mi",50079,4825,0,45254,9986857,175,"192.1",501.449054492319,2.86542316852754,46902431
"457","enc",2020-05-16,"mi",50538,4881,0,45657,9986857,175,"192.1",506.045095068448,2.89168625753399,46902431
"458","enc",2020-05-17,"mi",51142,4891,0,46251,9986857,175,"192.1",512.093043887581,2.92624596507189,46902431
"459","enc",2020-05-18,"mi",51915,4915,0,47000,9986857,175,"192.1",519.833216796836,2.97047552455335,46902431
"460","enc",2020-05-19,"mi",52350,5017,0,47333,9986857,175,"192.1",524.188941525847,2.9953653801477,46902431
"461","enc",2020-05-20,"mi",53009,5060,0,47949,9986857,175,"192.1",530.787614161292,3.03307208092167,46902431
"462","enc",2020-05-21,"mi",53510,5129,0,48381,9986857,175,"192.1",535.804207469878,3.0617383283993,46902431
